# start_isoformat, end_isoformat, number, mean, variance, skewness, kurtosis, energy, energy_per_flash, total_energy, specific_energy
2013-05-19T20:26:00, 2013-05-19T20:27:00, 191.0, 2.491034746170044, 3.624676465988159, 1.104626178741455, 0.8099424242973328, 1877.516845703125, 9.829931259155273, 458622763008.0, 381.3385009765625
2013-05-19T20:27:00, 2013-05-19T20:28:00, 202.0, 2.294818878173828, 2.8723530769348145, 1.0515462160110474, 0.3570390045642853, 1643.986572265625, 8.13854694366455, 408761663488.0, 466.92620849609375
2013-05-19T20:28:00, 2013-05-19T20:29:00, 204.0, 2.168597459793091, 2.043149948120117, 0.9426762461662292, 0.046763334423303604, 1376.1767578125, 6.745964527130127, 356216897536.0, 447.24151611328125
2013-05-19T20:29:00, 2013-05-19T20:30:00, 212.0, 2.2002151012420654, 2.4499433040618896, 1.2650948762893677, 1.3334757089614868, 1545.668701171875, 7.290890216827393, 375335419904.0, 434.47381591796875
2013-05-19T20:30:00, 2013-05-19T20:31:00, 227.0, 2.3047966957092285, 2.835357189178467, 1.5088773965835571, 3.0225789546966553, 1849.469970703125, 8.147444725036621, 467328761856.0, 458.0616455078125
2013-05-19T20:31:00, 2013-05-19T20:32:00, 200.0, 2.728165864944458, 4.136427402496338, 1.7404978275299072, 4.12252140045166, 2315.86328125, 11.579316139221191, 525937213440.0, 319.55523681640625
2013-05-19T20:32:00, 2013-05-19T20:33:00, 186.0, 3.0944440364837646, 3.891181468963623, 1.2874122858047485, 2.542893409729004, 2504.818359375, 13.466765403747559, 599583227904.0, 250.5249786376953
2013-05-19T20:33:00, 2013-05-19T20:34:00, 173.0, 3.487421751022339, 3.2943713665008545, 0.6578343510627747, 0.10107012838125229, 2673.971435546875, 15.45648193359375, 620323995648.0, 180.40087890625
2013-05-19T20:34:00, 2013-05-19T20:35:00, 169.0, 3.4251456260681152, 4.472663879394531, 1.0156099796295166, 1.1678467988967896, 2738.5244140625, 16.204286575317383, 638943756288.0, 203.83509826660156
2013-05-19T20:35:00, 2013-05-19T20:36:00, 162.0, 3.6247785091400146, 5.08560848236084, 1.106324315071106, 1.2991943359375, 2952.3896484375, 18.224626541137695, 688313860096.0, 171.8065948486328
2013-05-19T20:36:00, 2013-05-19T20:37:00, 150.0, 3.650015354156494, 5.861804485321045, 1.16907799243927, 1.4806636571884155, 2877.66259765625, 19.184417724609375, 673237172224.0, 181.7454376220703
2013-05-19T20:37:00, 2013-05-19T20:38:00, 144.0, 3.412781238555908, 6.117871284484863, 1.1009531021118164, 0.9727349877357483, 2558.15234375, 17.76494598388672, 623410282496.0, 199.49734497070312
2013-05-19T20:38:00, 2013-05-19T20:39:00, 141.0, 3.5716588497161865, 5.153988838195801, 1.1547473669052124, 1.636098861694336, 2525.413818359375, 17.910736083984375, 599040983040.0, 191.02288818359375
2013-05-19T20:39:00, 2013-05-19T20:40:00, 138.0, 3.3812637329101562, 4.765562534332275, 1.1611651182174683, 1.5122121572494507, 2235.39404296875, 16.19850730895996, 538226262016.0, 204.13946533203125
2013-05-19T20:40:00, 2013-05-19T20:41:00, 138.0, 3.505363941192627, 5.590565204620361, 1.502215027809143, 3.0440762042999268, 2467.18359375, 17.878141403198242, 607060230144.0, 159.13870239257812
2013-05-19T20:41:00, 2013-05-19T20:42:00, 139.0, 3.435680389404297, 4.150966167449951, 0.9589720368385315, 0.42008358240127563, 2217.726318359375, 15.954865455627441, 507116257280.0, 186.23782348632812
